Banner;Index;Item;Item Type;Item Rarity;Date
Character Event;677;Magic Guide;Weapon;3;2021-03-09T13:21:16Z
Character Event;678;Chongyun;Character;4;2021-03-10T10:31:34Z
Character Event;679;Skyrider Sword;Weapon;3;2021-03-10T10:31:41Z
Character Event;680;Bloodtainted Greatsword;Weapon;3;2021-03-10T20:27:18Z
Character Event;681;Emerald Orb;Weapon;3;2021-03-10T20:35:12Z
Character Event;682;Raven Bow;Weapon;3;2021-03-10T20:35:16Z
Character Event;683;Magic Guide;Weapon;3;2021-03-10T20:35:19Z
Character Event;684;Slingshot;Weapon;3;2021-03-10T20:35:22Z
Character Event;685;Raven Bow;Weapon;3;2021-03-10T20:35:24Z
Character Event;686;Sharpshooter's Oath;Weapon;3;2021-03-10T20:35:27Z
Character Event;687;Lion's Roar;Weapon;4;2021-03-10T20:35:30Z
Character Event;688;Hu Tao;Character;5;2021-03-10T20:35:33Z
Character Event;689;Bloodtainted Greatsword;Weapon;3;2021-03-10T21:26:55Z
Character Event;690;Slingshot;Weapon;3;2021-03-10T21:26:55Z
Character Event;691;Emerald Orb;Weapon;3;2021-03-10T21:26:55Z
Character Event;692;Slingshot;Weapon;3;2021-03-10T21:26:55Z
Character Event;693;Ferrous Shadow;Weapon;3;2021-03-10T21:26:55Z
Character Event;694;Debate Club;Weapon;3;2021-03-10T21:26:55Z
Character Event;695;Harbinger of Dawn;Weapon;3;2021-03-10T21:26:55Z
Character Event;696;Xiangling;Character;4;2021-03-10T21:26:55Z
Character Event;697;Black Tassel;Weapon;3;2021-03-10T21:26:55Z
Character Event;698;Bloodtainted Greatsword;Weapon;3;2021-03-10T21:26:55Z
Character Event;699;Bloodtainted Greatsword;Weapon;3;2021-03-10T21:26:59Z
Character Event;700;Slingshot;Weapon;3;2021-03-10T21:26:59Z
Character Event;701;Skyrider Sword;Weapon;3;2021-03-10T21:26:59Z
Character Event;702;Thrilling Tales of Dragon Slayers;Weapon;3;2021-03-10T21:26:59Z
Character Event;703;Skyrider Sword;Weapon;3;2021-03-10T21:26:59Z
Character Event;704;Slingshot;Weapon;3;2021-03-10T21:26:59Z
Character Event;705;Xiangling;Character;4;2021-03-10T21:26:59Z
Character Event;706;Slingshot;Weapon;3;2021-03-10T21:26:59Z
Character Event;707;Raven Bow;Weapon;3;2021-03-10T21:26:59Z
Character Event;708;Thrilling Tales of Dragon Slayers;Weapon;3;2021-03-10T21:26:59Z
Character Event;709;Magic Guide;Weapon;3;2021-03-10T21:27:07Z
Character Event;710;Raven Bow;Weapon;3;2021-03-10T21:27:10Z
Character Event;711;Emerald Orb;Weapon;3;2021-03-10T21:27:12Z
Character Event;712;Sharpshooter's Oath;Weapon;3;2021-03-10T21:27:14Z
Character Event;713;Harbinger of Dawn;Weapon;3;2021-03-10T21:27:16Z
Character Event;714;Black Tassel;Weapon;3;2021-03-10T21:27:18Z
Character Event;715;Favonius Codex;Weapon;4;2021-03-10T21:27:20Z
Character Event;716;Black Tassel;Weapon;3;2021-03-11T20:29:50Z
Weapon Event;1;Bloodtainted Greatsword;Weapon;3;2020-10-21T08:38:43Z
Weapon Event;2;Harbinger of Dawn;Weapon;3;2020-10-21T08:38:53Z
Weapon Event;3;Sharpshooter's Oath;Weapon;3;2020-10-21T08:38:59Z
Weapon Event;4;Debate Club;Weapon;3;2020-10-21T08:39:08Z
Weapon Event;5;Harbinger of Dawn;Weapon;3;2020-10-21T08:39:14Z
Weapon Event;6;Bloodtainted Greatsword;Weapon;3;2020-10-21T08:39:25Z
Weapon Event;7;Cool Steel;Weapon;3;2020-10-21T08:39:31Z
Weapon Event;8;Harbinger of Dawn;Weapon;3;2020-10-21T08:39:46Z
Weapon Event;9;Dragon's Bane;Weapon;4;2020-11-01T14:22:05Z
Weapon Event;10;Thrilling Tales of Dragon Slayers;Weapon;3;2020-11-01T14:22:17Z
Weapon Event;11;Slingshot;Weapon;3;2020-11-01T14:22:23Z
Weapon Event;12;Raven Bow;Weapon;3;2020-11-01T14:22:28Z
Weapon Event;13;Emerald Orb;Weapon;3;2020-11-01T14:22:34Z
Weapon Event;14;Skyrider Sword;Weapon;3;2020-12-01T18:28:13Z
Weapon Event;15;Bloodtainted Greatsword;Weapon;3;2020-12-01T18:28:18Z
Weapon Event;16;Harbinger of Dawn;Weapon;3;2020-12-01T18:28:23Z
Weapon Event;17;Raven Bow;Weapon;3;2020-12-01T18:28:27Z
Weapon Event;18;Lion's Roar;Weapon;4;2020-12-01T18:28:35Z
Weapon Event;19;Sharpshooter's Oath;Weapon;3;2020-12-02T09:23:00Z
Weapon Event;20;Raven Bow;Weapon;3;2020-12-02T09:23:15Z
Weapon Event;21;Emerald Orb;Weapon;3;2020-12-22T21:23:52Z
Weapon Event;22;Skyrider Sword;Weapon;3;2020-12-22T21:23:55Z
Weapon Event;23;Skyrider Sword;Weapon;3;2020-12-22T21:23:59Z
Weapon Event;24;Sucrose;Character;4;2020-12-22T21:24:02Z
Weapon Event;25;Emerald Orb;Weapon;3;2020-12-22T21:24:07Z
Weapon Event;26;Black Tassel;Weapon;3;2020-12-22T21:24:10Z
Weapon Event;27;Emerald Orb;Weapon;3;2020-12-22T21:24:19Z
Weapon Event;28;Sharpshooter's Oath;Weapon;3;2020-12-22T21:25:24Z
Weapon Event;29;Emerald Orb;Weapon;3;2020-12-22T21:25:24Z
Weapon Event;30;Slingshot;Weapon;3;2020-12-22T21:25:24Z
Weapon Event;31;Magic Guide;Weapon;3;2020-12-22T21:25:24Z
Weapon Event;32;Favonius Lance;Weapon;4;2020-12-22T21:25:24Z
Weapon Event;33;Skyrider Sword;Weapon;3;2020-12-22T21:25:24Z
Weapon Event;34;Harbinger of Dawn;Weapon;3;2020-12-22T21:25:24Z
Weapon Event;35;Ferrous Shadow;Weapon;3;2020-12-22T21:25:24Z
Weapon Event;36;Cool Steel;Weapon;3;2020-12-22T21:25:24Z
Weapon Event;37;Bloodtainted Greatsword;Weapon;3;2020-12-22T21:25:24Z
Weapon Event;38;Slingshot;Weapon;3;2020-12-22T21:25:29Z
Weapon Event;39;Thrilling Tales of Dragon Slayers;Weapon;3;2020-12-22T21:25:29Z
Weapon Event;40;Bloodtainted Greatsword;Weapon;3;2020-12-22T21:25:29Z
Weapon Event;41;Favonius Lance;Weapon;4;2020-12-22T21:25:29Z
Weapon Event;42;Slingshot;Weapon;3;2020-12-22T21:25:29Z
Weapon Event;43;Bloodtainted Greatsword;Weapon;3;2020-12-22T21:25:29Z
Weapon Event;44;Magic Guide;Weapon;3;2020-12-22T21:25:29Z
Weapon Event;45;Bloodtainted Greatsword;Weapon;3;2020-12-22T21:25:29Z
Weapon Event;46;Magic Guide;Weapon;3;2020-12-22T21:25:29Z
Weapon Event;47;Bloodtainted Greatsword;Weapon;3;2020-12-22T21:25:29Z
Weapon Event;48;Bloodtainted Greatsword;Weapon;3;2020-12-22T21:25:32Z
Weapon Event;49;Sharpshooter's Oath;Weapon;3;2020-12-22T21:25:32Z
Weapon Event;50;Favonius Greatsword;Weapon;4;2020-12-22T21:25:32Z
Weapon Event;51;Debate Club;Weapon;3;2020-12-22T21:25:32Z
Weapon Event;52;Thrilling Tales of Dragon Slayers;Weapon;3;2020-12-22T21:25:32Z
Weapon Event;53;Thrilling Tales of Dragon Slayers;Weapon;3;2020-12-22T21:25:32Z
Weapon Event;54;Raven Bow;Weapon;3;2020-12-22T21:25:32Z
Weapon Event;55;Ferrous Shadow;Weapon;3;2020-12-22T21:25:32Z
Weapon Event;56;Bloodtainted Greatsword;Weapon;3;2020-12-22T21:25:32Z
Weapon Event;57;Bloodtainted Greatsword;Weapon;3;2020-12-22T21:25:32Z
Weapon Event;58;Emerald Orb;Weapon;3;2020-12-22T21:25:37Z
Weapon Event;59;Sucrose;Character;4;2020-12-22T21:25:37Z
Weapon Event;60;Emerald Orb;Weapon;3;2020-12-22T21:25:37Z
Weapon Event;61;Raven Bow;Weapon;3;2020-12-22T21:25:37Z
Weapon Event;62;Bloodtainted Greatsword;Weapon;3;2020-12-22T21:25:37Z
Weapon Event;63;Ferrous Shadow;Weapon;3;2020-12-22T21:25:37Z
Weapon Event;64;Magic Guide;Weapon;3;2020-12-22T21:25:37Z
Weapon Event;65;Emerald Orb;Weapon;3;2020-12-22T21:25:37Z
Weapon Event;66;Emerald Orb;Weapon;3;2020-12-22T21:25:37Z
Weapon Event;67;Favonius Greatsword;Weapon;4;2020-12-22T21:25:37Z
Weapon Event;68;Debate Club;Weapon;3;2020-12-22T21:25:41Z
Weapon Event;69;Summit Shaper;Weapon;5;2020-12-22T21:25:41Z
Weapon Event;70;Magic Guide;Weapon;3;2020-12-22T21:25:41Z
Weapon Event;71;Debate Club;Weapon;3;2020-12-22T21:25:41Z
Weapon Event;72;Bloodtainted Greatsword;Weapon;3;2020-12-22T21:25:41Z
Weapon Event;73;Cool Steel;Weapon;3;2020-12-22T21:25:41Z
Weapon Event;74;Sharpshooter's Oath;Weapon;3;2020-12-22T21:25:41Z
Weapon Event;75;Favonius Lance;Weapon;4;2020-12-22T21:25:41Z
Weapon Event;76;Ferrous Shadow;Weapon;3;2020-12-22T21:25:41Z
Weapon Event;77;Bloodtainted Greatsword;Weapon;3;2020-12-22T21:25:41Z
Weapon Event;78;Slingshot;Weapon;3;2021-01-14T16:15:02Z
Weapon Event;79;Sharpshooter's Oath;Weapon;3;2021-01-14T16:15:02Z
Weapon Event;80;Black Tassel;Weapon;3;2021-01-14T16:15:02Z
Weapon Event;81;Raven Bow;Weapon;3;2021-01-14T16:15:02Z
Weapon Event;82;Magic Guide;Weapon;3;2021-01-14T16:15:02Z
Weapon Event;83;Slingshot;Weapon;3;2021-01-14T16:15:02Z
Weapon Event;84;Diona;Character;4;2021-01-14T16:15:02Z
Weapon Event;85;Raven Bow;Weapon;3;2021-01-14T16:15:02Z
Weapon Event;86;Harbinger of Dawn;Weapon;3;2021-01-14T16:15:02Z
Weapon Event;87;Ferrous Shadow;Weapon;3;2021-01-14T16:15:02Z
Weapon Event;88;Slingshot;Weapon;3;2021-01-14T16:15:05Z
Weapon Event;89;Emerald Orb;Weapon;3;2021-01-14T16:15:05Z
Weapon Event;90;Sharpshooter's Oath;Weapon;3;2021-01-14T16:15:05Z
Weapon Event;91;Ferrous Shadow;Weapon;3;2021-01-14T16:15:05Z
Weapon Event;92;Debate Club;Weapon;3;2021-01-14T16:15:05Z
Weapon Event;93;The Bell;Weapon;4;2021-01-14T16:15:05Z
Weapon Event;94;Black Tassel;Weapon;3;2021-01-14T16:15:05Z
Weapon Event;95;Eye of Perception;Weapon;4;2021-01-14T16:15:05Z
Weapon Event;96;Black Tassel;Weapon;3;2021-01-14T16:15:05Z
Weapon Event;97;Emerald Orb;Weapon;3;2021-01-14T16:15:05Z
Weapon Event;98;Emerald Orb;Weapon;3;2021-01-14T16:15:20Z
Weapon Event;99;Eye of Perception;Weapon;4;2021-01-14T16:15:20Z
Weapon Event;100;Raven Bow;Weapon;3;2021-01-14T16:15:20Z
Weapon Event;101;Sharpshooter's Oath;Weapon;3;2021-01-14T16:15:20Z
Weapon Event;102;Raven Bow;Weapon;3;2021-01-14T16:15:20Z
Weapon Event;103;Sharpshooter's Oath;Weapon;3;2021-01-14T16:15:20Z
Weapon Event;104;Dragon's Bane;Weapon;4;2021-01-14T16:15:20Z
Weapon Event;105;Sharpshooter's Oath;Weapon;3;2021-01-14T16:15:20Z
Weapon Event;106;Bloodtainted Greatsword;Weapon;3;2021-01-14T16:15:20Z
Weapon Event;107;Slingshot;Weapon;3;2021-01-14T16:15:20Z
Weapon Event;108;Emerald Orb;Weapon;3;2021-01-14T16:15:24Z
Weapon Event;109;Raven Bow;Weapon;3;2021-01-14T16:15:24Z
Weapon Event;110;Emerald Orb;Weapon;3;2021-01-14T16:15:24Z
Weapon Event;111;Bloodtainted Greatsword;Weapon;3;2021-01-14T16:15:24Z
Weapon Event;112;Dragon's Bane;Weapon;4;2021-01-14T16:15:24Z
Weapon Event;113;Skyward Pride;Weapon;5;2021-01-14T16:15:24Z
Weapon Event;114;Skyrider Sword;Weapon;3;2021-01-14T16:15:24Z
Weapon Event;115;Ferrous Shadow;Weapon;3;2021-01-14T16:15:24Z
Weapon Event;116;Raven Bow;Weapon;3;2021-01-14T16:15:24Z
Weapon Event;117;Emerald Orb;Weapon;3;2021-01-14T16:15:24Z
Weapon Event;118;Debate Club;Weapon;3;2021-01-14T16:15:33Z
Weapon Event;119;Raven Bow;Weapon;3;2021-01-14T16:15:36Z
Weapon Event;120;Emerald Orb;Weapon;3;2021-01-14T16:15:38Z
Weapon Event;121;Dragon's Bane;Weapon;4;2021-01-14T16:15:40Z
Weapon Event;122;Black Tassel;Weapon;3;2021-01-14T16:15:43Z
Weapon Event;123;Ferrous Shadow;Weapon;3;2021-01-14T16:15:45Z
Weapon Event;124;Thrilling Tales of Dragon Slayers;Weapon;3;2021-01-14T16:15:47Z
Weapon Event;125;Bloodtainted Greatsword;Weapon;3;2021-01-14T16:15:50Z
Weapon Event;126;Debate Club;Weapon;3;2021-01-14T16:16:27Z
Weapon Event;127;Slingshot;Weapon;3;2021-01-14T21:19:53Z
Weapon Event;128;Thrilling Tales of Dragon Slayers;Weapon;3;2021-01-14T21:19:53Z
Weapon Event;129;Cool Steel;Weapon;3;2021-01-14T21:19:53Z
Weapon Event;130;Fischl;Character;4;2021-01-14T21:19:53Z
Weapon Event;131;Black Tassel;Weapon;3;2021-01-14T21:19:53Z
Weapon Event;132;Skyrider Sword;Weapon;3;2021-01-14T21:19:53Z
Weapon Event;133;Slingshot;Weapon;3;2021-01-14T21:19:53Z
Weapon Event;134;Bloodtainted Greatsword;Weapon;3;2021-01-14T21:19:53Z
Weapon Event;135;Ferrous Shadow;Weapon;3;2021-01-14T21:19:53Z
Weapon Event;136;Harbinger of Dawn;Weapon;3;2021-01-14T21:19:53Z
Weapon Event;137;Cool Steel;Weapon;3;2021-01-14T21:19:58Z
Weapon Event;138;Ferrous Shadow;Weapon;3;2021-01-14T21:19:58Z
Weapon Event;139;Dragon's Bane;Weapon;4;2021-01-14T21:19:58Z
Weapon Event;140;Sharpshooter's Oath;Weapon;3;2021-01-14T21:19:58Z
Weapon Event;141;Favonius Warbow;Weapon;4;2021-01-14T21:19:58Z
Weapon Event;142;Thrilling Tales of Dragon Slayers;Weapon;3;2021-01-14T21:19:58Z
Weapon Event;143;Slingshot;Weapon;3;2021-01-14T21:19:58Z
Weapon Event;144;Raven Bow;Weapon;3;2021-01-14T21:19:58Z
Weapon Event;145;Sharpshooter's Oath;Weapon;3;2021-01-14T21:19:58Z
Weapon Event;146;Thrilling Tales of Dragon Slayers;Weapon;3;2021-01-14T21:19:58Z
Weapon Event;147;Bloodtainted Greatsword;Weapon;3;2021-01-14T21:20:07Z
Weapon Event;148;Dragon's Bane;Weapon;4;2021-01-14T21:20:14Z
Weapon Event;149;Skyrider Sword;Weapon;3;2021-01-14T21:20:17Z
Weapon Event;150;Black Tassel;Weapon;3;2021-01-14T21:20:20Z
Weapon Event;151;Harbinger of Dawn;Weapon;3;2021-01-14T21:20:23Z
Weapon Event;152;Black Tassel;Weapon;3;2021-01-14T21:20:25Z
Weapon Event;153;Slingshot;Weapon;3;2021-01-14T21:20:32Z
Weapon Event;154;Debate Club;Weapon;3;2021-01-15T13:36:16Z
Weapon Event;155;Debate Club;Weapon;3;2021-01-17T17:35:05Z
Weapon Event;156;The Bell;Weapon;4;2021-01-17T17:35:10Z
Weapon Event;157;Slingshot;Weapon;3;2021-01-17T21:39:59Z
Weapon Event;158;Thrilling Tales of Dragon Slayers;Weapon;3;2021-01-18T12:51:15Z
Weapon Event;159;Harbinger of Dawn;Weapon;3;2021-01-18T12:51:20Z
Weapon Event;160;Emerald Orb;Weapon;3;2021-01-18T12:51:45Z
Weapon Event;161;Raven Bow;Weapon;3;2021-01-19T20:52:15Z
Weapon Event;162;Magic Guide;Weapon;3;2021-01-19T21:36:11Z
Weapon Event;163;Sharpshooter's Oath;Weapon;3;2021-01-21T11:23:31Z
Weapon Event;164;Sharpshooter's Oath;Weapon;3;2021-01-21T11:23:35Z
Weapon Event;165;Sacrificial Sword;Weapon;4;2021-01-22T12:50:11Z
Weapon Event;166;Xiangling;Character;4;2021-01-22T12:50:16Z
Weapon Event;167;Emerald Orb;Weapon;3;2021-01-22T12:50:31Z
Weapon Event;168;Harbinger of Dawn;Weapon;3;2021-01-22T20:26:14Z
Weapon Event;169;Debate Club;Weapon;3;2021-01-22T20:26:19Z
Weapon Event;170;Skyrider Sword;Weapon;3;2021-01-23T12:19:50Z
Weapon Event;171;Thrilling Tales of Dragon Slayers;Weapon;3;2021-01-23T12:21:07Z
Weapon Event;172;Dragon's Bane;Weapon;4;2021-01-23T12:21:07Z
Weapon Event;173;Bloodtainted Greatsword;Weapon;3;2021-01-23T12:21:07Z
Weapon Event;174;Sharpshooter's Oath;Weapon;3;2021-01-23T12:21:07Z
Weapon Event;175;Slingshot;Weapon;3;2021-01-23T12:21:07Z
Weapon Event;176;Harbinger of Dawn;Weapon;3;2021-01-23T12:21:07Z
Weapon Event;177;Favonius Warbow;Weapon;4;2021-01-23T12:21:07Z
Weapon Event;178;Cool Steel;Weapon;3;2021-01-23T12:21:07Z
Weapon Event;179;Skyward Pride;Weapon;5;2021-01-23T12:21:07Z
Weapon Event;180;Skyrider Sword;Weapon;3;2021-01-23T12:21:07Z
Weapon Event;181;Slingshot;Weapon;3;2021-01-23T12:21:17Z
Weapon Event;182;Skyrider Sword;Weapon;3;2021-01-23T12:21:17Z
Weapon Event;183;Sharpshooter's Oath;Weapon;3;2021-01-23T12:21:17Z
Weapon Event;184;Skyrider Sword;Weapon;3;2021-01-23T12:21:17Z
Weapon Event;185;Eye of Perception;Weapon;4;2021-01-23T12:21:17Z
Weapon Event;186;Black Tassel;Weapon;3;2021-01-23T12:21:17Z
Weapon Event;187;Magic Guide;Weapon;3;2021-01-23T12:21:17Z
Weapon Event;188;Skyward Pride;Weapon;5;2021-01-23T12:21:17Z
Weapon Event;189;Harbinger of Dawn;Weapon;3;2021-01-23T12:21:17Z
Weapon Event;190;Black Tassel;Weapon;3;2021-01-23T12:21:17Z
Weapon Event;191;Skyrider Sword;Weapon;3;2021-01-23T12:21:28Z
Weapon Event;192;Sacrificial Sword;Weapon;4;2021-01-23T12:21:30Z
Weapon Event;193;Cool Steel;Weapon;3;2021-01-23T12:21:33Z
Weapon Event;194;Magic Guide;Weapon;3;2021-01-23T12:21:36Z
Weapon Event;195;Barbara;Character;4;2021-01-23T12:21:39Z
Weapon Event;196;Cool Steel;Weapon;3;2021-01-23T12:21:42Z
Weapon Event;197;Harbinger of Dawn;Weapon;3;2021-01-23T12:21:45Z
Weapon Event;198;Cool Steel;Weapon;3;2021-01-23T12:21:48Z
Weapon Event;199;Thrilling Tales of Dragon Slayers;Weapon;3;2021-01-23T12:21:51Z
Weapon Event;200;Skyrider Sword;Weapon;3;2021-01-23T12:22:54Z
Weapon Event;201;Bloodtainted Greatsword;Weapon;3;2021-01-23T12:22:54Z
Weapon Event;202;Ferrous Shadow;Weapon;3;2021-01-23T12:22:54Z
Weapon Event;203;Ferrous Shadow;Weapon;3;2021-01-23T12:22:54Z
Weapon Event;204;Dragon's Bane;Weapon;4;2021-01-23T12:22:54Z
Weapon Event;205;Raven Bow;Weapon;3;2021-01-23T12:22:54Z
Weapon Event;206;Cool Steel;Weapon;3;2021-01-23T12:22:54Z
Weapon Event;207;Harbinger of Dawn;Weapon;3;2021-01-23T12:22:54Z
Weapon Event;208;Magic Guide;Weapon;3;2021-01-23T12:22:54Z
Weapon Event;209;Bloodtainted Greatsword;Weapon;3;2021-01-23T12:22:54Z
Weapon Event;210;Skyrider Sword;Weapon;3;2021-01-23T12:22:59Z
Weapon Event;211;Bloodtainted Greatsword;Weapon;3;2021-01-23T12:22:59Z
Weapon Event;212;Eye of Perception;Weapon;4;2021-01-23T12:22:59Z
Weapon Event;213;Magic Guide;Weapon;3;2021-01-23T12:22:59Z
Weapon Event;214;Black Tassel;Weapon;3;2021-01-23T12:22:59Z
Weapon Event;215;Skyrider Sword;Weapon;3;2021-01-23T12:22:59Z
Weapon Event;216;Dragon's Bane;Weapon;4;2021-01-23T12:22:59Z
Weapon Event;217;Magic Guide;Weapon;3;2021-01-23T12:22:59Z
Weapon Event;218;Bloodtainted Greatsword;Weapon;3;2021-01-23T12:22:59Z
Weapon Event;219;Cool Steel;Weapon;3;2021-01-23T12:22:59Z
Weapon Event;220;Black Tassel;Weapon;3;2021-01-23T12:23:03Z
Weapon Event;221;Ferrous Shadow;Weapon;3;2021-01-23T12:23:03Z
Weapon Event;222;Ferrous Shadow;Weapon;3;2021-01-23T12:23:03Z
Weapon Event;223;Thrilling Tales of Dragon Slayers;Weapon;3;2021-01-23T12:23:03Z
Weapon Event;224;Harbinger of Dawn;Weapon;3;2021-01-23T12:23:03Z
Weapon Event;225;Favonius Warbow;Weapon;4;2021-01-23T12:23:03Z
Weapon Event;226;Emerald Orb;Weapon;3;2021-01-23T12:23:03Z
Weapon Event;227;Debate Club;Weapon;3;2021-01-23T12:23:03Z
Weapon Event;228;Ferrous Shadow;Weapon;3;2021-01-23T12:23:03Z
Weapon Event;229;Skyrider Sword;Weapon;3;2021-01-23T12:23:03Z
Weapon Event;230;Debate Club;Weapon;3;2021-01-23T12:23:07Z
Weapon Event;231;Slingshot;Weapon;3;2021-01-23T12:23:07Z
Weapon Event;232;Thrilling Tales of Dragon Slayers;Weapon;3;2021-01-23T12:23:07Z
Weapon Event;233;Noelle;Character;4;2021-01-23T12:23:07Z
Weapon Event;234;Cool Steel;Weapon;3;2021-01-23T12:23:07Z
Weapon Event;235;Ferrous Shadow;Weapon;3;2021-01-23T12:23:07Z
Weapon Event;236;Cool Steel;Weapon;3;2021-01-23T12:23:07Z
Weapon Event;237;Emerald Orb;Weapon;3;2021-01-23T12:23:07Z
Weapon Event;238;Slingshot;Weapon;3;2021-01-23T12:23:07Z
Weapon Event;239;Ferrous Shadow;Weapon;3;2021-01-23T12:23:07Z
Weapon Event;240;Magic Guide;Weapon;3;2021-01-23T12:23:11Z
Weapon Event;241;Eye of Perception;Weapon;4;2021-01-23T12:23:11Z
Weapon Event;242;Harbinger of Dawn;Weapon;3;2021-01-23T12:23:11Z
Weapon Event;243;Slingshot;Weapon;3;2021-01-23T12:23:11Z
Weapon Event;244;Cool Steel;Weapon;3;2021-01-23T12:23:11Z
Weapon Event;245;Debate Club;Weapon;3;2021-01-23T12:23:11Z
Weapon Event;246;The Bell;Weapon;4;2021-01-23T12:23:11Z
Weapon Event;247;Cool Steel;Weapon;3;2021-01-23T12:23:11Z
Weapon Event;248;Ferrous Shadow;Weapon;3;2021-01-23T12:23:11Z
Weapon Event;249;Ferrous Shadow;Weapon;3;2021-01-23T12:23:11Z
Weapon Event;250;Magic Guide;Weapon;3;2021-01-23T12:23:23Z
Weapon Event;251;Aquila Favonia;Weapon;5;2021-01-23T12:23:25Z
Weapon Event;252;Cool Steel;Weapon;3;2021-01-23T12:23:31Z
Weapon Event;253;Skyrider Sword;Weapon;3;2021-01-23T12:23:34Z
Weapon Event;254;Dragon's Bane;Weapon;4;2021-01-23T12:23:36Z
Weapon Event;255;Magic Guide;Weapon;3;2021-01-23T12:23:39Z
Weapon Event;256;Ferrous Shadow;Weapon;3;2021-01-23T12:23:52Z
Weapon Event;257;Razor;Character;4;2021-01-23T12:23:56Z
Weapon Event;258;Bloodtainted Greatsword;Weapon;3;2021-01-23T12:25:48Z
Weapon Event;259;Harbinger of Dawn;Weapon;3;2021-01-23T12:25:48Z
Weapon Event;260;Dragon's Bane;Weapon;4;2021-01-23T12:25:48Z
Weapon Event;261;Ferrous Shadow;Weapon;3;2021-01-23T12:25:48Z
Weapon Event;262;Slingshot;Weapon;3;2021-01-23T12:25:48Z
Weapon Event;263;Dragon's Bane;Weapon;4;2021-01-23T12:25:48Z
Weapon Event;264;Skyrider Sword;Weapon;3;2021-01-23T12:25:48Z
Weapon Event;265;Ferrous Shadow;Weapon;3;2021-01-23T12:25:48Z
Weapon Event;266;Skyrider Sword;Weapon;3;2021-01-23T12:25:48Z
Weapon Event;267;Dragon's Bane;Weapon;4;2021-01-23T12:25:48Z
Weapon Event;268;Raven Bow;Weapon;3;2021-01-23T12:25:53Z
Weapon Event;269;Harbinger of Dawn;Weapon;3;2021-01-23T12:25:53Z
Weapon Event;270;Debate Club;Weapon;3;2021-01-23T12:25:53Z
Weapon Event;271;Skyrider Sword;Weapon;3;2021-01-23T12:25:53Z
Weapon Event;272;Bloodtainted Greatsword;Weapon;3;2021-01-23T12:25:53Z
Weapon Event;273;Debate Club;Weapon;3;2021-01-23T12:25:53Z
Weapon Event;274;Bloodtainted Greatsword;Weapon;3;2021-01-23T12:25:53Z
Weapon Event;275;Barbara;Character;4;2021-01-23T12:25:53Z
Weapon Event;276;Harbinger of Dawn;Weapon;3;2021-01-23T12:25:53Z
Weapon Event;277;Debate Club;Weapon;3;2021-01-23T12:25:53Z
Weapon Event;278;Sharpshooter's Oath;Weapon;3;2021-01-23T12:25:57Z
Weapon Event;279;Cool Steel;Weapon;3;2021-01-23T12:25:57Z
Weapon Event;280;Favonius Warbow;Weapon;4;2021-01-23T12:25:57Z
Weapon Event;281;Sharpshooter's Oath;Weapon;3;2021-01-23T12:25:57Z
Weapon Event;282;Emerald Orb;Weapon;3;2021-01-23T12:25:57Z
Weapon Event;283;Ferrous Shadow;Weapon;3;2021-01-23T12:25:57Z
Weapon Event;284;Harbinger of Dawn;Weapon;3;2021-01-23T12:25:57Z
Weapon Event;285;Black Tassel;Weapon;3;2021-01-23T12:25:57Z
Weapon Event;286;Emerald Orb;Weapon;3;2021-01-23T12:25:57Z
Weapon Event;287;Eye of Perception;Weapon;4;2021-01-23T12:25:57Z
Weapon Event;288;Ferrous Shadow;Weapon;3;2021-01-23T12:26:00Z
Weapon Event;289;Slingshot;Weapon;3;2021-01-23T12:26:00Z
Weapon Event;290;Emerald Orb;Weapon;3;2021-01-23T12:26:00Z
Weapon Event;291;Eye of Perception;Weapon;4;2021-01-23T12:26:00Z
Weapon Event;292;Slingshot;Weapon;3;2021-01-23T12:26:00Z
Weapon Event;293;Debate Club;Weapon;3;2021-01-23T12:26:00Z
Weapon Event;294;Debate Club;Weapon;3;2021-01-23T12:26:00Z
Weapon Event;295;Cool Steel;Weapon;3;2021-01-23T12:26:00Z
Weapon Event;296;Debate Club;Weapon;3;2021-01-23T12:26:00Z
Weapon Event;297;Black Tassel;Weapon;3;2021-01-23T12:26:00Z
Weapon Event;298;Thrilling Tales of Dragon Slayers;Weapon;3;2021-01-23T12:26:04Z
Weapon Event;299;Xinyan;Character;4;2021-01-23T12:26:04Z
Weapon Event;300;Harbinger of Dawn;Weapon;3;2021-01-23T12:26:04Z
Weapon Event;301;Eye of Perception;Weapon;4;2021-01-23T12:26:04Z
Weapon Event;302;Raven Bow;Weapon;3;2021-01-23T12:26:04Z
Weapon Event;303;Cool Steel;Weapon;3;2021-01-23T12:26:04Z
Weapon Event;304;Black Tassel;Weapon;3;2021-01-23T12:26:04Z
Weapon Event;305;Raven Bow;Weapon;3;2021-01-23T12:26:04Z
Weapon Event;306;Bloodtainted Greatsword;Weapon;3;2021-01-23T12:26:04Z
Weapon Event;307;Dragon's Bane;Weapon;4;2021-01-23T12:26:04Z
Weapon Event;308;Thrilling Tales of Dragon Slayers;Weapon;3;2021-01-23T12:26:13Z
Weapon Event;309;Black Tassel;Weapon;3;2021-01-23T12:26:16Z
Weapon Event;310;Favonius Lance;Weapon;4;2021-01-23T12:26:18Z
Weapon Event;311;Dragon's Bane;Weapon;4;2021-01-23T12:26:21Z
